66.62151,5.5221696,63.860428,-3.0407455
202.70859,46.77238,179.3224,-3.0420678
-3.5322518,1.1697979,-4.117151,-3.0390577
130.20596,20.054976,120.178474,-3.041591
82.09285,8.249702,77.968,-3.0409155
159.66803,29.22935,145.05336,-3.0417194
173.54562,36.03178,155.52974,-3.041837
181.11575,38.421227,161.90514,-3.0418878
97.65479,11.686663,91.81146,-3.04106
254.9668,71.45624,219.23868,-3.0423214
145.39288,24.885342,132.95021,-3.0415752
-26.060944,3.1159477,-27.618917,-3.0386696
217.627,54.699802,190.2771,-3.0420938
149.43533,26.839096,136.01578,-3.041555
216.42642,53.128273,189.86229,-3.0421097
-72.405106,26.467867,-85.63904,-2.5558412
-74.52779,22.862724,-85.959145,-2.3887136
-57.28031,17.371433,-65.96603,-2.3883889
-31.469898,11.56218,-37.250988,-2.4357898
-30.202723,10.892886,-35.649166,-2.4356568
-26.775661,8.159225,-30.855274,-2.4375844
-32.345833,11.450071,-38.07087,-2.434524
-58.59276,18.938341,-68.06193,-2.3727398
-24.697561,7.2671475,-28.331135,-2.4356956
-59.802628,19.170593,-69.387924,-2.357791
-29.076334,8.878948,-33.51581,-2.4218514
81.56084,6.2099876,78.45584,-3.0021045
-10.540776,1.4736367,-11.277595,-3.037398
9.057597,0.603739,8.755728,-3.0376873
41.605415,1.9959234,40.607452,-3.037786
30.799068,1.0869837,30.255577,-3.0377629
-6.5800056,1.2639824,-7.211997,-3.0367117
-18.992638,2.4595299,-20.222403,-3.0349226
-21.00308,6.840023,-24.423092,-3.0023777
148.15508,26.35376,134.9782,-3.0357137
28.32845,1.0222543,27.817322,-3.0370455
25.106428,0.8906672,24.661095,-3.0368323
82.880516,7.2692876,79.24587,-3.0009398
0.41240227,0.9271211,-0.051158283,-3.0363116
-15.95571,2.0192208,-16.96532,-3.0374537
32.67457,1.3162847,32.016426,-3.0371783
-37.920803,5.096991,-40.4693,-3.0366523
135.40033,21.137718,124.83147,-3.0367327
197.64299,43.746075,175.76996,-3.0375571
77.166016,7.2028413,73.5646,-3.0356584
174.16248,33.86771,157.22862,-3.0371904
210.06287,50.724968,184.70038,-3.0376697
133.34459,21.446623,122.62128,-3.0367582
-30.734962,10.7639675,-36.116947,-2.4097183
-27.682758,9.357147,-32.361332,-2.4113588
-26.255941,6.8540115,-29.682947,-2.4131923
-32.21093,13.245139,-38.8335,-2.4071774
-29.051973,11.21165,-34.6578,-2.4090695
-35.975597,14.484832,-43.218014,-2.404914
-31.987461,12.064142,-38.01953,-2.4062924
-31.669159,13.020943,-38.17963,-2.4054954
-29.74349,9.345249,-34.416115,-2.4076095
-61.87101,16.68086,-70.21144,-2.10652
-29.859514,9.046847,-34.38294,-2.374294
-77.20354,20.659748,-87.53341,-1.9766665
-29.741123,12.0223,-35.752274,-2.3688748
-26.32808,10.657976,-31.657068,-2.368378
-27.719551,8.174301,-31.806702,-2.3678586
-27.151497,10.750802,-32.526897,-2.3641324
-25.813345,8.805794,-30.216242,-2.3579223
-26.979713,7.8975077,-30.928467,-2.3582048
-17.75388,6.036549,-20.772154,-2.3620272
-2496.7703,3086.5693,-4040.055,-3.8247905
-25.761217,8.350722,-29.936579,-2.3580594
-19.695194,6.473608,-22.932,-2.360104
-25.26281,8.545696,-29.535658,-2.355386
-18.630545,5.7619677,-21.511528,-2.358246
-22.047113,7.7780337,-25.93613,-2.352837
-17.434242,7.1234126,-20.995949,-2.3419814
97.242905,12.421932,91.03194,-2.965111
4.885606,4.784876,2.4931676,-3.025537
-19.198242,8.435665,-23.416075,-3.0248072
179.05266,31.022703,163.5413,-3.024301
148.74648,24.066015,136.71347,-3.0258627
13.187301,4.191644,11.091478,-3.0252717
161.00581,27.837156,147.08723,-2.9663522
187.47202,35.3694,169.78732,-3.023389
80.60409,6.6028476,77.302666,-3.025844
62.50825,10.607099,57.2047,-2.9633944
163.60164,27.182545,150.01036,-3.0259638
9.690384,16.25975,1.5605087,-2.9798393
96.522255,9.406492,91.81901,-3.0249777
103.116554,11.721967,97.25557,-3.0239465
89.211105,12.267589,83.07731,-2.9653556
-27.243107,10.166428,-32.32632,-3.0239372
-23.98362,8.769064,-28.368153,-2.3210943
-23.126602,7.714052,-26.983627,-2.321291
-24.897099,8.148692,-28.971445,-2.3172529
-18.002737,6.8442125,-21.424843,-2.3182547
-27.06309,9.342488,-31.734333,-2.3087137
-17.966625,6.6244793,-21.278864,-2.3107934
-12.157374,5.007876,-14.661312,-2.3076699
-16.873743,6.569393,-20.15844,-2.3035932
-13.382558,6.332323,-16.54872,-2.3039784
-17.240898,6.8735795,-20.677689,-2.3026376
-12.167898,5.325225,-14.830511,-2.30472
-12.12434,5.8489785,-15.048829,-2.3033757
-15.419745,7.340578,-19.090034,-2.300241
-11.203423,5.3354197,-13.871133,-2.2994118
-15.086515,6.812495,-18.492764,-2.2966957
-10.408874,5.692646,-13.255197,-2.2820592
-13.599854,6.2938256,-16.746767,-2.2613983
-11.326046,5.5855784,-14.118835,-2.2611792
-19.9556,7.626713,-23.768957,-2.2519088
-12.146856,5.449082,-14.871397,-2.2556853
-11.598935,6.587383,-14.892627,-2.247347
-9.318838,4.5045233,-11.571099,-2.249219
-7.2744136,4.934743,-9.741785,-2.243802
-6.81043,4.981593,-9.301227,-2.2433443
-9.027483,6.321627,-12.188296,-2.2379518
-7.555807,5.5868034,-10.349209,-2.2395637
-8.016696,5.6128583,-10.823125,-2.238372
-5.0115595,4.637832,-7.330476,-2.2399054
-4.1253214,4.303271,-6.2769566,-2.2408624
-4.3628836,4.456127,-6.590947,-2.2393398
-3.415281,4.316959,-5.5737605,-2.2401466
130.47612,16.09413,122.42906,-3.0018606
43.077858,5.3585167,40.398598,-2.999387
227.58884,42.49298,206.34235,-2.918351
92.20342,10.324709,87.04107,-3.00319
0.3826257,4.0759554,-1.655352,-2.2260036
124.194565,16.781567,115.80378,-3.0040333
128.22768,15.643982,120.405685,-3.0018826
110.03559,11.793159,104.139015,-3.0037408
223.16815,55.91223,195.21204,-3.000407
-3.9458532,8.820761,-8.356234,-3.0004683
134.28328,17.666677,125.44994,-3.0036244
84.1169,8.332046,79.950874,-3.0033891
148.1532,24.681595,135.81241,-3.0018458
46.89875,5.156937,44.320282,-3.0015213
129.75433,17.116121,121.196266,-2.9565578
99.462845,13.871845,92.526924,-2.941651
125.115074,17.294416,116.467865,-3.002026
-6.9989367,5.2271194,-9.612496,-2.2285793
-4.04298,4.0639663,-6.0749636,-2.229491
-6.067155,5.1501713,-8.642241,-2.2257967
-6.27139,5.200737,-8.871758,-2.2252033
-3.4309118,4.559156,-5.7104897,-2.2251716
-1.2089715,4.3471723,-3.3825576,-2.2218041
-4.7636337,5.274939,-7.4011035,-2.2156894
